,,,,,,pause
sw2519A-ms98-a-0028,A.59,125.299,126.079,[silence],0.78,4
sw2519B-ms98-a-0042,B.58,125.553625,125.613625,of,0.06,
sw2519B-ms98-a-0042,B.58,125.613625,125.823625,my,0.21,
sw2519B-ms98-a-0042,B.58,125.823625,126.204625,body,0.381,
sw2519A-ms98-a-0028,A.59,126.079,126.78875,Uh-huh,0.70975,
sw2519B-ms98-a-0042,B.60,126.204625,126.50975,[silence],0.305125,2
sw2519B-ms98-a-0042,B.60,126.50975,127.043625,and,0.533875,
sw2519A-ms98-a-0028,A.61,126.78875,127.157625,[silence],0.368875,4
sw2519B-ms98-a-0042,B.60,127.043625,127.3575,uh,0.313875,
sw2519A-ms98-a-0029,A.61,127.157625,132.464,[silence],5.306375,4
sw2519B-ms98-a-0042,B.60,127.3575,127.799125,so,0.441625,
sw2519B-ms98-a-0042,B.60,127.799125,127.864375,[silence],0.06525,2
sw2519B-ms98-a-0043,B.60,127.864375,127.974375,[silence],0.11,2
sw2519B-ms98-a-0043,B.60,127.974375,128.144375,what,0.17,
sw2519B-ms98-a-0043,B.60,128.144375,128.244375,I,0.1,
sw2519B-ms98-a-0043,B.60,128.244375,128.434375,do,0.19,
sw2519B-ms98-a-0043,B.60,128.434375,128.514375,is,0.08,
sw2519B-ms98-a-0043,B.60,128.514375,128.704375,I,0.19,
sw2519B-ms98-a-0043,B.60,128.704375,129.124375,bowl,0.42,
sw2519B-ms98-a-0043,B.60,129.124375,129.244375,I,0.12,
sw2519B-ms98-a-0043,B.60,129.244375,129.394375,am,0.15,
sw2519B-ms98-a-0043,B.60,129.394375,129.444375,a,0.05,
sw2519B-ms98-a-0043,B.60,129.444375,129.854375,fanatic,0.41,
sw2519B-ms98-a-0043,B.60,129.854375,129.944375,when,0.09,
sw2519B-ms98-a-0043,B.60,129.944375,130.004375,it,0.06,
sw2519B-ms98-a-0043,B.60,130.004375,130.174375,comes,0.17,
sw2519B-ms98-a-0043,B.60,130.174375,130.264375,to,0.09,
sw2519B-ms98-a-0043,B.60,130.264375,130.644375,bowling,0.38,
sw2519B-ms98-a-0043,B.60,130.644375,131.034375,[silence],0.39,2
sw2519B-ms98-a-0043,B.60,131.034375,131.474375,and,0.44,
sw2519B-ms98-a-0043,B.60,131.474375,131.524375,I,0.05,
sw2519B-ms98-a-0043,B.60,131.524375,131.694375,used,0.17,
sw2519B-ms98-a-0043,B.60,131.694375,131.764375,to,0.07,
sw2519B-ms98-a-0043,B.60,131.764375,131.954375,bowl,0.19,
sw2519B-ms98-a-0043,B.60,131.954375,132.214375,five,0.26,
sw2519B-ms98-a-0043,B.60,132.214375,132.524375,times,0.31,
sw2519A-ms98-a-0030,A.61,132.464,132.904,[silence],0.44,4
sw2519B-ms98-a-0043,B.60,132.524375,132.594375,a,0.07,
sw2519B-ms98-a-0043,B.60,132.594375,133.07275,week,0.478375,
sw2519A-ms98-a-0030,A.61,132.904,133.424,Wow,0.52,
sw2519B-ms98-a-0043,B.62,133.07275,133.344,[silence],0.27125,2
sw2519B-ms98-a-0043,B.62,133.344,133.634375,so,0.290375,
sw2519A-ms98-a-0030,A.63,133.424,134.041375,[silence],0.617375,4
sw2519B-ms98-a-0043,B.62,133.634375,133.734375,I,0.1,
sw2519B-ms98-a-0043,B.62,133.734375,134.024375,really,0.29,
sw2519B-ms98-a-0043,B.62,134.024375,134.314375,loved,0.29,
sw2519A-ms98-a-0031,A.63,134.041375,134.521375,[silence],0.48,4
sw2519B-ms98-a-0043,B.62,134.314375,134.594625,it,0.28025,
sw2519A-ms98-a-0031,A.63,134.521375,135.021375,Yeah,0.5,
sw2519B-ms98-a-0043,B.64,134.594625,135.039375,---,0.44475,
sw2519A-ms98-a-0031,A.65,135.021375,135.389625,[silence],0.36825,4
sw2519B-ms98-a-0043,B.64,135.039375,135.13275,and,0.093375,
sw2519B-ms98-a-0043,B.64,135.13275,135.332375,I,0.199625,
sw2519B-ms98-a-0043,B.64,135.332375,135.524375,still,0.192,
sw2519A-ms98-a-0032,A.65,135.389625,137.790875,[silence],2.40125,4
sw2519B-ms98-a-0043,B.64,135.524375,135.744375,bowl,0.22,
sw2519B-ms98-a-0043,B.64,135.744375,135.874375,at,0.13,
sw2519B-ms98-a-0043,B.64,135.874375,136.134375,least,0.26,
sw2519B-ms98-a-0043,B.64,136.134375,136.364375,once,0.23,
sw2519B-ms98-a-0043,B.64,136.364375,136.424375,a,0.06,
sw2519B-ms98-a-0043,B.64,136.424375,136.684375,week,0.26,
sw2519B-ms98-a-0043,B.64,136.684375,137.074375,now,0.39,
sw2519B-ms98-a-0043,B.64,137.074375,137.234375,on,0.16,
sw2519B-ms98-a-0043,B.64,137.234375,137.314375,a,0.08,
sw2519B-ms98-a-0043,B.64,137.314375,137.744375,league,0.43,
sw2519B-ms98-a-0043,B.64,137.744375,137.974375,on,0.23,
sw2519A-ms98-a-0033,A.65,137.790875,138.300875,[silence],0.51,4
sw2519B-ms98-a-0043,B.64,137.974375,138.254375,on,0.28,
sw2519B-ms98-a-0043,B.64,138.254375,138.384375,a,0.13,
sw2519A-ms98-a-0033,A.65,138.300875,138.580875,---,0.28,
sw2519B-ms98-a-0043,B.64,138.384375,138.484375,and,0.1,
sw2519B-ms98-a-0043,B.64,138.484375,138.594375,I'm,0.11,
sw2519A-ms98-a-0033,A.65,138.580875,138.996375,[silence],0.4155,4
sw2519B-ms98-a-0043,B.64,138.594375,138.814375,bowling,0.22,
sw2519B-ms98-a-0043,B.64,138.814375,138.894375,on,0.08,
sw2519B-ms98-a-0043,B.64,138.894375,138.954375,the,0.06,
sw2519B-ms98-a-0043,B.64,138.954375,139.324375,T,0.37,
sw2519A-ms98-a-0034,A.65,138.996375,139.656375,[silence],0.66,4
sw2519B-ms98-a-0043,B.64,139.324375,139.324375,I,0,
sw2519B-ms98-a-0043,B.64,139.324375,139.584375,league,0.26,
sw2519B-ms98-a-0043,B.66,139.584375,139.62525,[silence],0.040875,2
sw2519B-ms98-a-0044,B.66,139.62525,140.14525,[silence],0.52,4
sw2519A-ms98-a-0034,A.65,139.656375,140.096375,Uh-huh,0.44,
sw2519A-ms98-a-0034,A.67,140.096375,140.551875,[silence],0.4555,4
sw2519B-ms98-a-0044,B.66,140.14525,140.51525,Um,0.37,
sw2519B-ms98-a-0044,B.66,140.51525,140.62525,but,0.11,
sw2519A-ms98-a-0035,A.67,140.551875,146.108625,[silence],5.55675,4
sw2519B-ms98-a-0044,B.66,140.62525,140.74525,I've,0.12,
sw2519B-ms98-a-0044,B.66,140.74525,141.07525,noticed,0.33,
sw2519B-ms98-a-0044,B.66,141.07525,141.20525,that,0.13,
sw2519B-ms98-a-0044,B.66,141.20525,141.31525,what,0.11,
sw2519B-ms98-a-0044,B.66,141.31525,141.47525,I,0.16,
sw2519B-ms98-a-0044,B.66,141.47525,141.76525,do,0.29,
sw2519B-ms98-a-0044,B.66,141.76525,141.92525,is,0.16,
sw2519B-ms98-a-0044,B.66,141.92525,142.13525,that,0.21,
sw2519B-ms98-a-0044,B.66,142.13525,142.20525,I,0.07,
sw2519B-ms98-a-0044,B.66,142.20525,142.36525,have,0.16,
sw2519B-ms98-a-0044,B.66,142.36525,142.50525,my,0.14,
sw2519B-ms98-a-0044,B.66,142.50525,142.93525,towel,0.43,
sw2519B-ms98-a-0044,B.66,142.93525,143.04525,that,0.11,
sw2519B-ms98-a-0044,B.66,143.04525,143.28525,sits,0.24,
sw2519B-ms98-a-0044,B.66,143.28525,143.36525,on,0.08,
sw2519B-ms98-a-0044,B.66,143.36525,143.42525,the,0.06,
sw2519B-ms98-a-0044,B.66,143.42525,143.92725,floor,0.502,
sw2519B-ms98-a-0044,B.66,143.92725,144.243625,[silence],0.316375,2
sw2519B-ms98-a-0044,B.66,144.243625,144.35525,so,0.111625,
sw2519B-ms98-a-0044,B.66,144.35525,144.50525,that,0.15,
sw2519B-ms98-a-0044,B.66,144.50525,144.67525,every,0.17,
sw2519B-ms98-a-0044,B.66,144.67525,144.88525,time,0.21,
sw2519B-ms98-a-0044,B.66,144.88525,144.96525,I,0.08,
sw2519B-ms98-a-0044,B.66,144.96525,145.08525,get,0.12,
sw2519B-ms98-a-0044,B.66,145.08525,145.14525,up,0.06,
sw2519B-ms98-a-0044,B.66,145.14525,145.25525,to,0.11,
sw2519B-ms98-a-0044,B.66,145.25525,145.49525,bowl,0.24,
sw2519B-ms98-a-0044,B.66,145.49525,145.53525,I,0.04,
sw2519B-ms98-a-0044,B.66,145.53525,145.70525,have,0.17,
sw2519B-ms98-a-0044,B.66,145.70525,145.81525,to,0.11,
sw2519B-ms98-a-0044,B.66,145.81525,146.25525,bend,0.44,
sw2519A-ms98-a-0036,A.67,146.108625,146.708625,[silence],0.6,4
sw2519B-ms98-a-0044,B.66,146.25525,146.64525,over,0.39,
sw2519B-ms98-a-0044,B.66,146.64525,146.77525,to,0.13,
sw2519A-ms98-a-0036,A.67,146.708625,146.99075,Uh-huh,0.282125,
sw2519B-ms98-a-0044,B.66,146.77525,146.93525,pick,0.16,
sw2519B-ms98-a-0044,B.66,146.93525,147.02525,up,0.09,
sw2519A-ms98-a-0036,A.69,146.99075,147.416,[silence],0.42525,4
sw2519B-ms98-a-0044,B.66,147.02525,147.12525,my,0.1,
sw2519B-ms98-a-0044,B.66,147.12525,147.39525,towel,0.27,
sw2519B-ms98-a-0044,B.66,147.39525,147.51525,and,0.12,
sw2519A-ms98-a-0037,A.69,147.416,155.17875,[silence],7.76275,4
sw2519B-ms98-a-0044,B.66,147.51525,147.65525,that,0.14,
sw2519B-ms98-a-0044,B.66,147.65525,147.78525,way,0.13,
sw2519B-ms98-a-0044,B.66,147.78525,147.84525,I,0.06,
sw2519B-ms98-a-0044,B.66,147.84525,148.00525,get,0.16,
sw2519B-ms98-a-0044,B.66,148.00525,148.17025,the,0.165,
sw2519B-ms98-a-0044,B.66,148.17025,148.482875,little,0.312625,
sw2519B-ms98-a-0044,B.66,148.482875,148.91525,extra,0.432375,
sw2519B-ms98-a-0044,B.66,148.91525,149.64525,exercise,0.73,
sw2519B-ms98-a-0044,B.68,149.64525,149.705375,[silence],0.060125,2
sw2519B-ms98-a-0045,B.68,149.705375,149.965375,[silence],0.26,2
sw2519B-ms98-a-0045,B.68,149.965375,150.135375,I'm,0.17,
sw2519B-ms98-a-0045,B.68,150.135375,150.385375,always,0.25,
sw2519B-ms98-a-0045,B.68,150.385375,150.835375,explaining,0.45,
sw2519B-ms98-a-0045,B.68,150.835375,150.905375,to,0.07,
sw2519B-ms98-a-0045,B.68,150.905375,151.099625,people,0.19425,
sw2519B-ms98-a-0045,B.68,151.099625,151.212625,I,0.113,
sw2519B-ms98-a-0045,B.68,151.212625,151.430625,do,0.218,
sw2519B-ms98-a-0045,B.68,151.430625,151.6565,[silence],0.225875,2
sw2519B-ms98-a-0045,B.68,151.6565,151.895375,little,0.238875,
sw2519B-ms98-a-0045,B.68,151.895375,152.155375,things,0.26,
sw2519B-ms98-a-0045,B.68,152.155375,152.375375,like,0.22,
sw2519B-ms98-a-0045,B.68,152.375375,152.605375,that,0.23,
sw2519B-ms98-a-0045,B.68,152.605375,152.785375,like,0.18,
sw2519B-ms98-a-0045,B.68,152.785375,152.905375,[silence],0.12,2
sw2519B-ms98-a-0045,B.68,152.905375,152.995375,you,0.09,
sw2519B-ms98-a-0045,B.68,152.995375,153.055375,know,0.06,
sw2519B-ms98-a-0045,B.68,153.055375,153.275375,take,0.22,
sw2519B-ms98-a-0045,B.68,153.275375,153.335375,the,0.06,
sw2519B-ms98-a-0045,B.68,153.335375,153.740875,stairs,0.4055,
sw2519B-ms98-a-0045,B.68,153.740875,153.82375,[silence],0.082875,2
sw2519B-ms98-a-0045,B.68,153.82375,153.992375,instead,0.168625,
sw2519B-ms98-a-0045,B.68,153.992375,154.063,of,0.070625,
sw2519B-ms98-a-0045,B.68,154.063,154.301625,the,0.238625,
sw2519B-ms98-a-0045,B.68,154.301625,154.7085,[silence],0.406875,2
sw2519B-ms98-a-0045,B.68,154.7085,155.175375,um,0.466875,
sw2519B-ms98-a-0045,B.68,155.175375,155.245375,the,0.07,
sw2519A-ms98-a-0038,A.69,155.17875,155.734125,[silence],0.555375,4
sw2519B-ms98-a-0045,B.68,155.245375,155.978125,elevator,0.73275,
sw2519A-ms98-a-0038,A.69,155.734125,156.32875,Yeah,0.594625,
sw2519B-ms98-a-0045,B.70,155.978125,156.055875,[silence],0.07775,2
sw2519B-ms98-a-0045,B.70,156.055875,156.505375,and,0.4495,
sw2519A-ms98-a-0038,A.71,156.32875,156.769375,[silence],0.440625,4
sw2519B-ms98-a-0045,B.70,156.505375,156.56,[silence],0.054625,2
sw2519B-ms98-a-0046,B.70,156.56,156.704125,[silence],0.144125,2
sw2519B-ms98-a-0046,B.70,156.704125,156.79,---,0.085875,
sw2519A-ms98-a-0039,A.71,156.769375,159.92725,[silence],3.157875,4
sw2519B-ms98-a-0046,B.70,156.79,156.88,I,0.09,
sw2519B-ms98-a-0046,B.70,156.88,157.11,do,0.23,
sw2519B-ms98-a-0046,B.70,157.11,157.43,silly,0.32,
sw2519B-ms98-a-0046,B.70,157.43,157.69,things,0.26,
sw2519B-ms98-a-0046,B.70,157.69,157.88,like,0.19,
sw2519B-ms98-a-0046,B.70,157.88,158.07,that,0.19,
sw2519B-ms98-a-0046,B.70,158.07,158.49,versus,0.42,
sw2519B-ms98-a-0046,B.70,158.49,158.74,a,0.25,
sw2519B-ms98-a-0046,B.70,158.74,158.89,a,0.15,
sw2519B-ms98-a-0046,B.70,158.89,159.21,regular,0.32,
sw2519B-ms98-a-0046,B.70,159.21,159.67,program,0.46,
sw2519B-ms98-a-0046,B.70,159.67,159.85,that,0.18,
sw2519B-ms98-a-0046,B.70,159.85,159.96,you,0.11,
sw2519A-ms98-a-0040,A.71,159.92725,160.39725,[silence],0.47,4
sw2519B-ms98-a-0046,B.70,159.96,160.13,would,0.17,
sw2519B-ms98-a-0046,B.70,160.13,160.660875,have,0.530875,
sw2519A-ms98-a-0040,A.71,160.39725,160.53725,But,0.14,
sw2519A-ms98-a-0040,A.71,160.53725,160.777875,that's,0.240625,
sw2519B-ms98-a-0046,B.72,160.660875,160.981,[silence],0.320125,4
sw2519A-ms98-a-0040,A.71,160.777875,160.95725,[vocalized-noise],0.179375,
sw2519A-ms98-a-0040,A.71,160.95725,161.10725,you're,0.15,
sw2519B-ms98-a-0047,B.72,160.981,162.166125,[silence],1.185125,4
sw2519A-ms98-a-0040,A.71,161.10725,161.46725,amazed,0.36,
sw2519A-ms98-a-0040,A.71,161.46725,161.54725,at,0.08,
sw2519A-ms98-a-0040,A.71,161.54725,161.65725,how,0.11,
sw2519A-ms98-a-0040,A.71,161.65725,161.87725,much,0.22,
sw2519A-ms98-a-0040,A.71,161.87725,162.06725,that,0.19,
sw2519A-ms98-a-0040,A.71,162.06725,162.34725,adds,0.28,
sw2519B-ms98-a-0048,B.72,162.166125,162.636125,[silence],0.47,4
sw2519A-ms98-a-0040,A.71,162.34725,162.69725,up,0.35,
sw2519B-ms98-a-0048,B.72,162.636125,162.766125,It,0.13,
sw2519A-ms98-a-0040,A.73,162.69725,162.83725,I,0.14,
sw2519B-ms98-a-0048,B.72,162.766125,162.956125,sure,0.19,
sw2519A-ms98-a-0040,A.73,162.83725,163.05725,was,0.22,
sw2519B-ms98-a-0048,B.72,162.956125,163.347125,does,0.391,
sw2519A-ms98-a-0040,A.73,163.05725,163.36725,on,0.31,
sw2519B-ms98-a-0048,B.74,163.347125,163.609,[silence],0.261875,4
sw2519A-ms98-a-0040,A.73,163.36725,163.490875,uh,0.123625,
sw2519A-ms98-a-0040,A.73,163.490875,163.85725,Nutri,0.366375,
sw2519B-ms98-a-0049,B.74,163.609,164.614875,[silence],1.005875,4
sw2519A-ms98-a-0040,A.73,163.85725,164.30725,Systems,0.45,
sw2519A-ms98-a-0040,A.73,164.30725,164.46725,for,0.16,
sw2519A-ms98-a-0040,A.73,164.46725,164.55725,a,0.09,
sw2519A-ms98-a-0040,A.73,164.55725,164.992125,while,0.434875,
sw2519B-ms98-a-0050,B.74,164.614875,165.004875,[silence],0.39,4
sw2519A-ms98-a-0040,A.75,164.992125,165.3235,[silence],0.331375,4
sw2519B-ms98-a-0050,B.74,165.004875,165.514875,Uh-huh,0.51,
sw2519A-ms98-a-0040,A.75,165.3235,165.49725,and,0.17375,
sw2519A-ms98-a-0040,A.75,165.49725,165.68725,that,0.19,
sw2519B-ms98-a-0050,B.76,165.514875,166.002625,[silence],0.48775,4
sw2519A-ms98-a-0040,A.75,165.68725,165.83725,is,0.15,
sw2519A-ms98-a-0040,A.75,165.83725,166.04725,one,0.21,
sw2519B-ms98-a-0051,B.76,166.002625,172.357375,[silence],6.35475,4
sw2519A-ms98-a-0040,A.75,166.04725,166.11725,of,0.07,
sw2519A-ms98-a-0040,A.75,166.11725,166.27575,the,0.1585,
sw2519A-ms98-a-0040,A.75,166.27575,166.72725,things,0.4515,
sw2519A-ms98-a-0040,A.75,166.72725,166.87725,that,0.15,
sw2519A-ms98-a-0040,A.75,166.87725,167.04725,they,0.17,
sw2519A-ms98-a-0040,A.75,167.04725,167.36725,really,0.32,
sw2519A-ms98-a-0040,A.75,167.36725,167.87725,stressed,0.51,
sw2519A-ms98-a-0040,A.75,167.87725,168.28725,doing,0.41,
sw2519A-ms98-a-0040,A.75,168.28725,168.36725,you,0.08,
sw2519A-ms98-a-0040,A.75,168.36725,168.50325,know,0.136,
sw2519A-ms98-a-0040,A.75,168.50325,168.738625,[silence],0.235375,2
sw2519A-ms98-a-0041,A.75,168.738625,168.758625,[silence],0.02,2
sw2519A-ms98-a-0041,A.75,168.758625,168.898625,when,0.14,
sw2519A-ms98-a-0041,A.75,168.898625,168.988625,you,0.09,
sw2519A-ms98-a-0041,A.75,168.988625,169.258625,come,0.27,
sw2519A-ms98-a-0041,A.75,169.258625,169.318625,to,0.06,
sw2519A-ms98-a-0041,A.75,169.318625,169.458625,your,0.14,
sw2519A-ms98-a-0041,A.75,169.458625,169.808625,Nutri,0.35,
sw2519A-ms98-a-0041,A.75,169.808625,170.228625,System,0.42,
sw2519A-ms98-a-0041,A.75,170.228625,170.65675,meeting,0.428125,
sw2519A-ms98-a-0041,A.75,170.65675,170.739625,[silence],0.082875,2
sw2519A-ms98-a-0041,A.75,170.739625,171.018625,don't,0.279,
sw2519A-ms98-a-0041,A.75,171.018625,171.438625,park,0.42,
sw2519A-ms98-a-0041,A.75,171.438625,171.528625,in,0.09,
sw2519A-ms98-a-0041,A.75,171.528625,171.588625,the,0.06,
sw2519A-ms98-a-0041,A.75,171.588625,171.948625,parking,0.36,
sw2519A-ms98-a-0041,A.75,171.948625,172.248625,place,0.3,
sw2519A-ms98-a-0041,A.75,172.248625,172.558625,outside,0.31,
sw2519B-ms98-a-0052,B.76,172.357375,172.84775,[silence],0.490375,4
sw2519A-ms98-a-0041,A.75,172.558625,172.618625,the,0.06,
sw2519A-ms98-a-0041,A.75,172.618625,172.908625,front,0.29,
sw2519B-ms98-a-0052,B.76,172.84775,173.217375,Yeah,0.369625,
sw2519A-ms98-a-0041,A.75,172.908625,173.188625,door,0.28,
sw2519A-ms98-a-0041,A.77,173.188625,173.51375,park,0.325125,
sw2519B-ms98-a-0052,B.78,173.217375,174.117375,[laughter],0.9,
sw2519A-ms98-a-0041,A.77,173.51375,173.645625,at,0.131875,
sw2519A-ms98-a-0041,A.77,173.645625,173.828625,the,0.183,
sw2519A-ms98-a-0041,A.77,173.828625,174.078625,other,0.25,
sw2519A-ms98-a-0041,A.77,174.078625,174.498625,end,0.42,
sw2519B-ms98-a-0052,B.78,174.117375,174.209,[silence],0.091625,2
sw2519B-ms98-a-0053,B.78,174.209,174.256375,[silence],0.047375,2
sw2519B-ms98-a-0053,B.78,174.256375,174.519,[noise],0.262625,
sw2519A-ms98-a-0041,A.77,174.498625,174.618625,you,0.12,
sw2519B-ms98-a-0053,B.78,174.519,175.299,Right,0.78,
sw2519A-ms98-a-0041,A.77,174.618625,174.898625,know,0.28,
sw2519A-ms98-a-0041,A.79,174.898625,174.938625,I,0.04,
sw2519A-ms98-a-0041,A.79,174.938625,175.188625,mean,0.25,
sw2519A-ms98-a-0041,A.79,175.188625,175.558625,[silence],0.37,4
sw2519B-ms98-a-0053,B.80,175.299,175.483125,[silence],0.184125,2
sw2519B-ms98-a-0054,B.80,175.483125,180.83325,[silence],5.350125,4
sw2519A-ms98-a-0041,A.79,175.558625,175.668625,and,0.11,
sw2519A-ms98-a-0041,A.79,175.668625,175.808625,they,0.14,
sw2519A-ms98-a-0041,A.79,175.808625,176.187625,stretched,0.379,
sw2519A-ms98-a-0041,A.79,176.187625,176.381625,---,0.194,
sw2519A-ms98-a-0041,A.79,176.381625,176.48075,---,0.099125,
sw2519A-ms98-a-0041,A.79,176.48075,176.568625,---,0.087875,
sw2519A-ms98-a-0041,A.79,176.568625,176.898625,stressed,0.33,
sw2519A-ms98-a-0041,A.79,176.898625,177.148625,things,0.25,
sw2519A-ms98-a-0041,A.79,177.148625,177.338625,like,0.19,
sw2519A-ms98-a-0041,A.79,177.338625,177.528625,that,0.19,
sw2519A-ms98-a-0041,A.79,177.528625,177.802375,too,0.27375,
sw2519A-ms98-a-0041,A.79,177.802375,178.10375,[silence],0.301375,2
sw2519A-ms98-a-0041,A.79,178.10375,178.218625,You,0.114875,
sw2519A-ms98-a-0041,A.79,178.218625,178.360375,know,0.14175,
sw2519A-ms98-a-0041,A.79,178.360375,178.49225,[silence],0.131875,2
sw2519A-ms98-a-0041,A.79,178.49225,178.784,during,0.29175,
sw2519A-ms98-a-0041,A.79,178.784,178.968625,---,0.184625,
sw2519A-ms98-a-0041,A.79,178.968625,179.068625,when,0.1,
sw2519A-ms98-a-0041,A.79,179.068625,179.248625,you're,0.18,
sw2519A-ms98-a-0041,A.79,179.248625,179.65025,sitting,0.401625,
sw2519A-ms98-a-0041,A.79,179.65025,179.725625,[silence],0.075375,2
sw2519A-ms98-a-0041,A.79,179.725625,179.848625,---,0.123,
sw2519A-ms98-a-0041,A.79,179.848625,180.158625,---,0.31,
sw2519A-ms98-a-0041,A.79,180.158625,180.438625,watching,0.28,
sw2519A-ms98-a-0041,A.79,180.438625,180.758625,T,0.32,
sw2519A-ms98-a-0041,A.79,180.758625,180.858625,at,0.1,
sw2519A-ms98-a-0041,A.79,180.758625,180.758625,V,0,
sw2519B-ms98-a-0055,B.80,180.83325,181.31325,[silence],0.48,4
sw2519A-ms98-a-0041,A.79,180.858625,181.198625,night,0.34,
sw2519A-ms98-a-0041,A.81,181.198625,181.37025,[silence],0.171625,4
sw2519B-ms98-a-0055,B.80,181.31325,181.67325,Uh-huh,0.36,
sw2519A-ms98-a-0042,A.81,181.37025,181.440625,[silence],0.070375,2
sw2519A-ms98-a-0042,A.81,181.440625,181.82175,during,0.381125,
sw2519B-ms98-a-0055,B.82,181.67325,182.0785,[silence],0.40525,4
sw2519A-ms98-a-0042,A.81,181.82175,181.883125,[silence],0.061375,2
sw2519A-ms98-a-0042,A.81,181.883125,182.19025,every,0.307125,
sw2519B-ms98-a-0056,B.82,182.0785,183.091625,[silence],1.013125,4
sw2519A-ms98-a-0042,A.81,182.19025,182.66025,commercial,0.47,
sw2519A-ms98-a-0042,A.81,182.66025,182.81025,get,0.15,
sw2519A-ms98-a-0042,A.81,182.81025,182.93025,up,0.12,
sw2519A-ms98-a-0042,A.81,182.93025,183.09025,off,0.16,
sw2519A-ms98-a-0042,A.81,183.09025,183.15025,the,0.06,
sw2519B-ms98-a-0057,B.82,183.091625,183.581625,[silence],0.49,4
sw2519A-ms98-a-0042,A.81,183.15025,183.57025,couch,0.42,
sw2519A-ms98-a-0042,A.83,183.57025,183.609375,[silence],0.039125,4
sw2519B-ms98-a-0057,B.82,183.581625,183.691625,There,0.11,
sw2519A-ms98-a-0043,A.83,183.609375,183.909375,[silence],0.3,4
sw2519B-ms98-a-0057,B.82,183.691625,183.811625,you,0.12,
sw2519B-ms98-a-0057,B.82,183.811625,184.051625,go,0.24,
sw2519A-ms98-a-0043,A.83,183.909375,184.073625,go,0.16425,
sw2519B-ms98-a-0057,B.84,184.051625,184.991625,[silence],0.94,4
sw2519A-ms98-a-0043,A.83,184.073625,184.139375,to,0.06575,
sw2519A-ms98-a-0043,A.83,184.139375,184.209375,the,0.07,
sw2519A-ms98-a-0043,A.83,184.209375,184.479375,living,0.27,
sw2519A-ms98-a-0043,A.83,184.479375,184.609375,room,0.13,
sw2519A-ms98-a-0043,A.83,184.609375,184.699375,and,0.09,
sw2519A-ms98-a-0043,A.83,184.699375,184.799375,get,0.1,
sw2519A-ms98-a-0043,A.83,184.799375,184.829375,a,0.03,
sw2519A-ms98-a-0043,A.83,184.829375,185.109375,glass,0.28,
sw2519B-ms98-a-0058,B.84,184.991625,185.767625,[silence],0.776,4
sw2519A-ms98-a-0043,A.83,185.109375,185.219375,of,0.11,
sw2519A-ms98-a-0043,A.83,185.219375,185.599375,water,0.38,
sw2519A-ms98-a-0043,A.83,185.599375,185.719375,go,0.12,
sw2519A-ms98-a-0043,A.83,185.719375,185.799375,to,0.08,
sw2519B-ms98-a-0058,B.84,185.767625,186.271625,Um,0.504,
sw2519A-ms98-a-0043,A.83,185.799375,185.869375,the,0.07,
sw2519A-ms98-a-0043,A.83,185.869375,186.199375,bedroom,0.33,
sw2519A-ms98-a-0043,A.83,186.199375,186.299375,and,0.1,
sw2519B-ms98-a-0058,B.84,186.271625,186.608125,[silence],0.3365,4
sw2519A-ms98-a-0043,A.83,186.299375,186.499375,make,0.2,
sw2519A-ms98-a-0043,A.83,186.499375,186.569375,the,0.07,
sw2519A-ms98-a-0043,A.83,186.569375,186.939375,bed,0.37,
sw2519B-ms98-a-0059,B.84,186.608125,187.039625,[silence],0.4315,4
sw2519A-ms98-a-0043,A.83,186.939375,187.069375,go,0.13,
sw2519B-ms98-a-0059,B.84,187.039625,187.513375,um,0.47375,
sw2519A-ms98-a-0043,A.83,187.069375,187.219375,do,0.15,
sw2519A-ms98-a-0043,A.83,187.219375,187.709375,something,0.49,
sw2519B-ms98-a-0059,B.84,187.513375,187.74275,[silence],0.229375,4
sw2519A-ms98-a-0043,A.85,187.709375,187.75,[silence],0.040625,4
sw2519B-ms98-a-0059,B.84,187.74275,188.348125,Um,0.605375,
sw2519A-ms98-a-0044,A.85,187.75,187.79,[silence],0.04,2
sw2519A-ms98-a-0044,A.85,187.79,188.08,but,0.29,
sw2519A-ms98-a-0044,A.85,188.08,188.409625,get,0.329625,
sw2519B-ms98-a-0059,B.84,188.348125,189.03625,[silence],0.688125,4
sw2519A-ms98-a-0044,A.85,188.409625,188.49675,[silence],0.087125,2
sw2519A-ms98-a-0044,A.85,188.49675,188.8,up,0.30325,
sw2519A-ms98-a-0044,A.85,188.8,189.03,during,0.23,
sw2519A-ms98-a-0044,A.85,189.03,189.22,every,0.19,
sw2519B-ms98-a-0060,B.84,189.03625,189.735375,[silence],0.699125,4
sw2519A-ms98-a-0044,A.85,189.22,189.69,commercial,0.47,
sw2519A-ms98-a-0044,A.85,189.69,189.79,And,0.1,
sw2519B-ms98-a-0060,B.84,189.735375,190.23775,um,0.502375,
sw2519A-ms98-a-0044,A.85,189.79,190.02,things,0.23,
sw2519A-ms98-a-0044,A.85,190.02,190.22,like,0.2,
sw2519A-ms98-a-0044,A.85,190.22,190.52,that,0.3,
sw2519B-ms98-a-0060,B.86,190.23775,190.75,[silence],0.51225,4
sw2519A-ms98-a-0044,A.85,190.52,190.85,[silence],0.33,4
sw2519B-ms98-a-0061,B.86,190.75,193.510625,[silence],2.760625,4
sw2519A-ms98-a-0044,A.85,190.85,191.05,And,0.2,
